image,category,edge_density
ucmerced_regular_tennis_court_0051.png,tennis,6.393381754557291
ucmerced_regular_tennis_court_0052.png,tennis,4.757695515950521
ucmerced_regular_tennis_court_0053.png,tennis,5.243438720703125
ucmerced_regular_tennis_court_0054.png,tennis,4.893239339192708
ucmerced_regular_tennis_court_0055.png,tennis,6.508280436197917
ucmerced_regular_tennis_court_0056.png,tennis,6.652277628580729
ucmerced_regular_tennis_court_0057.png,tennis,6.210225423177084
ucmerced_regular_tennis_court_0058.png,tennis,5.597035725911459
ucmerced_regular_tennis_court_0059.png,tennis,6.941126505533854
ucmerced_regular_tennis_court_0060.png,tennis,6.358062744140625
ucmerced_regular_tennis_court_0061.png,tennis,4.717417399088542
ucmerced_regular_tennis_court_0062.png,tennis,6.074335734049479
ucmerced_regular_tennis_court_0063.png,tennis,4.6542510986328125
ucmerced_regular_tennis_court_0064.png,tennis,5.281361897786459
ucmerced_regular_tennis_court_0065.png,tennis,5.944691975911458
ucmerced_regular_tennis_court_0066.png,tennis,6.256368001302084
ucmerced_regular_tennis_court_0067.png,tennis,7.186004638671875
ucmerced_regular_tennis_court_0068.png,tennis,6.171173095703125
ucmerced_regular_tennis_court_0069.png,tennis,6.708424886067709
ucmerced_regular_tennis_court_0070.png,tennis,7.0750274658203125
ucmerced_regular_tennis_court_0071.png,tennis,6.943644205729167
ucmerced_regular_tennis_court_0072.png,tennis,8.445734659830729
ucmerced_regular_tennis_court_0073.png,tennis,9.349639892578125
ucmerced_regular_tennis_court_0074.png,tennis,8.210372924804688
ucmerced_regular_tennis_court_0075.png,tennis,7.02618408203125
ucmerced_regular_tennis_court_0076.png,tennis,9.98528544108073
ucmerced_regular_tennis_court_0077.png,tennis,5.663503011067709
ucmerced_regular_tennis_court_0078.png,tennis,7.516805013020833
ucmerced_regular_tennis_court_0079.png,tennis,7.139739990234375
ucmerced_regular_tennis_court_0080.png,tennis,8.161356608072918
ucmerced_regular_tennis_court_0081.png,tennis,13.051228841145832
ucmerced_regular_tennis_court_0082.png,tennis,2.876154581705729
ucmerced_regular_tennis_court_0083.png,tennis,20.251851399739586
ucmerced_regular_tennis_court_0084.png,tennis,17.900110880533855
ucmerced_regular_tennis_court_0085.png,tennis,5.1393890380859375
ucmerced_regular_tennis_court_0086.png,tennis,4.802098592122396
ucmerced_regular_tennis_court_0087.png,tennis,6.534601847330729
ucmerced_regular_tennis_court_0088.png,tennis,6.135060628255208
ucmerced_regular_tennis_court_0089.png,tennis,5.4521840413411455
ucmerced_regular_tennis_court_0090.png,tennis,5.254638671875
ucmerced_regular_tennis_court_0091.png,tennis,6.4564259847005205
ucmerced_regular_tennis_court_0092.png,tennis,5.890848795572916
ucmerced_regular_tennis_court_0093.png,tennis,7.2636871337890625
ucmerced_regular_tennis_court_0094.png,tennis,6.24169921875
ucmerced_regular_tennis_court_0095.png,tennis,3.9277292887369795
ucmerced_regular_tennis_court_0096.png,tennis,6.321904500325521
ucmerced_regular_tennis_court_0097.png,tennis,7.3980662027994795
ucmerced_regular_tennis_court_0098.png,tennis,8.161951700846354
ucmerced_regular_tennis_court_0099.png,tennis,5.337371826171875
ucmerced_regular_tennis_court_0100.png,tennis,5.199798583984375
